virusIsolate	virusStrain	virusYear	serumIsolate	serumStrain	serumYear	titer	source
A_Human_HONG-KONG_1159_2003	A/HongKong/1159/2003	2003	SENDAI/F4962-MEDIMMUNE-LOT-2003-62/2002-CDC	A/Sendai/F4962/2002	2002	320	Russell2008
A_Human_HONG-KONG_1159_2003	A/HongKong/1159/2003	2003	WYOMING/3-LOT-2003-72-NEW/2003-CDC	A/Wyoming/3/2003	2003	640	Russell2008
A_Human_HONG-KONG_1159_2003	A/HongKong/1159/2003	2003	WYOMING/3-LOT-2003-73-NEW/2003-CDC	A/Wyoming/3/2003	2003	1280	Russell2008
A_Human_HONG-KONG_1159_2003	A/HongKong/1159/2003	2003	WYOMING/3-REASSORTANT-LOT-2003-63/2003-CDC	A/Wyoming/3/2003	2003	640	Russell2008
A_Human_HONG-KONG_1173_2003	A/HongKong/1173/2003	2003	KUMAMOTO/102-LOT-2003-75/2002-CDC	A/Kumamoto/102/2002	2002	80	Russell2008
A_Human_HONG-KONG_1173_2003	A/HongKong/1173/2003	2003	FUJIAN/411-LOT-2003-24/2002-CDC	A/Fujian/411/2002	2002	120	Russell2008
A_Human_HONG-KONG_1173_2003	A/HongKong/1173/2003	2003	WYOMING/3-LOT-2003-63-REASSORTANT/2003-CDC	A/Wyoming/3/2003	2003	160	Russell2008
A_Human_HONG-KONG_1173_2003	A/HongKong/1173/2003	2003	CHRISTCHURCH/28-LOT-2003-101/2003-CDC	A/ChristChurch/28/2003	2003	160	Russell2008
A_Human_HONG-KONG_1173_2003	A/HongKong/1173/2003	2003	KOREA/770-LOT-2003-30/2002-CDC	A/Korea/770/2002	2002	480	Russell2008
A_Human_HONG-KONG_1173_2003	A/HongKong/1173/2003	2003	MOSCOW/10-LOT-2003-22/1999-CDC	A/Moscow/10/1999	1999	40	Russell2008
A_Human_HONG-KONG_1173_2003	A/HongKong/1173/2003	2003	WYOMING/3-LOT-2003-49/2003-CDC	A/Wyoming/3/2003	2003	240	Russell2008
A_Human_HONG-KONG_1173_2003	A/HongKong/1173/2003	2003	HONG-KONG/1186-LOT-2003-100/2003-CDC	A/HongKong/1186/2003	2003	80	Russell2008
A_Human_HONG-KONG_1173_2003	A/HongKong/1173/2003	2003	PANAMA/2007-LOT-2003-20-AND-2003-21/1999-CDC	A/Panama/2007-And-2003/1999	1999	120	Russell2008
A_Human_HONG-KONG_1173_2003	A/HongKong/1173/2003	2003	SYDNEY/5-LOT-2001-27/1997-CDC	A/Sydney/5/1997	1997	20	Russell2008
A_Human_HONG-KONG_1173_2003	A/HongKong/1173/2003	2003	FUKUOKA/37-LOT-2003-74/2002-CDC	A/Fukuoka/37/2002	2002	320	Russell2008
A_Human_HONG-KONG_1173_2003	A/HongKong/1173/2003	2003	SHANGHAI/369-LOT-2003-88/2003-CDC	A/Shanghai/369/2003	2003	80	Russell2008
A_Human_HONG-KONG_1173_2003	A/HongKong/1173/2003	2003	SOFIA/141-LOT-2003-99-NEW/2003-CDC	A/Sofia/141/2003	2003	80	Russell2008
A_Human_HONG-KONG_1173_2003	A/HongKong/1173/2003	2003	MOSCOW/10-LOT-2002-14/1999-CDC	A/Moscow/10/1999	1999	80	Russell2008
A_Human_HONG-KONG_1173_2003	A/HongKong/1173/2003	2003	SENDAI/F4962-LOT-2003-37/2003-CDC	A/Sendai/F4962/2003	2003	160	Russell2008
A_Human_HONG-KONG_1173_2003	A/HongKong/1173/2003	2003	FUKUOKA/37-LOT-2003-51/2002-CDC	A/Fukuoka/37/2002	2002	320	Russell2008
A_Human_HONG-KONG_1173_2003	A/HongKong/1173/2003	2003	SENDAI/F4962-MEDIMMUNE-LOT-2003-62/2002-CDC	A/Sendai/F4962/2002	2002	20	Russell2008
A_Human_HONG-KONG_1173_2003	A/HongKong/1173/2003	2003	WYOMING/3-LOT-2003-72-NEW/2003-CDC	A/Wyoming/3/2003	2003	320	Russell2008
A_Human_HONG-KONG_1173_2003	A/HongKong/1173/2003	2003	WYOMING/3-LOT-2003-73-NEW/2003-CDC	A/Wyoming/3/2003	2003	320	Russell2008
A_Human_HONG-KONG_1173_2003	A/HongKong/1173/2003	2003	WYOMING/3-REASSORTANT-LOT-2003-63/2003-CDC	A/Wyoming/3/2003	2003	320	Russell2008
A_Human_HONG-KONG_1256_2003	A/HongKong/1256/2003	2003	FUJIAN/411-LOT-2003-24/2002-CDC	A/Fujian/411/2002	2002	80	Russell2008
A_Human_HONG-KONG_1256_2003	A/HongKong/1256/2003	2003	KOREA/770-LOT-2003-30/2002-CDC	A/Korea/770/2002	2002	320	Russell2008
A_Human_HONG-KONG_1256_2003	A/HongKong/1256/2003	2003	WYOMING/3-LOT-2003-49/2003-CDC	A/Wyoming/3/2003	2003	640	Russell2008
A_Human_HONG-KONG_1256_2003	A/HongKong/1256/2003	2003	PANAMA/2007-LOT-2003-20-AND-2003-21/1999-CDC	A/Panama/2007-And-2003/1999	1999	40	Russell2008
A_Human_HONG-KONG_1256_2003	A/HongKong/1256/2003	2003	SYDNEY/5-LOT-2001-27/1997-CDC	A/Sydney/5/1997	1997	10	Russell2008
A_Human_HONG-KONG_1256_2003	A/HongKong/1256/2003	2003	MOSCOW/10-LOT-2002-14/1999-CDC	A/Moscow/10/1999	1999	80	Russell2008
A_Human_HONG-KONG_1256_2003	A/HongKong/1256/2003	2003	SENDAI/F4962-LOT-2003-37/2003-CDC	A/Sendai/F4962/2003	2003	80	Russell2008
A_Human_HONG-KONG_1256_2003	A/HongKong/1256/2003	2003	FUKUOKA/37-LOT-2003-51/2002-CDC	A/Fukuoka/37/2002	2002	320	Russell2008
A_Human_HONG-KONG_1256_2003	A/HongKong/1256/2003	2003	KOREA/770-LOT-2003-86-NEW/2002-CDC	A/Korea/770/2002	2002	1280	Russell2008
A_Human_HONG-KONG_1256_2003	A/HongKong/1256/2003	2003	KOREA/770-LOT-2003-87-NEW/2002-CDC	A/Korea/770/2002	2002	640	Russell2008
A_Human_HONG-KONG_1256_2003	A/HongKong/1256/2003	2003	KUMAMOTO/102-LOT-2003-75-NEW/2002-CDC	A/Kumamoto/102/2002	2002	160	Russell2008
A_Human_HONG-KONG_2982_2004	A/HongKong/2982/2004	2004	FUJIAN/411/2002-CDC	A/Fujian/411/2002	2002	320	Russell2008
A_Human_HONG-KONG_2982_2004	A/HongKong/2982/2004	2004	HONG-KONG/1186/2003-CDC	A/HongKong/1186/2003	2003	320	Russell2008
A_Human_HONG-KONG_2982_2004	A/HongKong/2982/2004	2004	KOREA/770/2002-CDC	A/Korea/770/2002	2002	320	Russell2008
A_Human_HONG-KONG_2982_2004	A/HongKong/2982/2004	2004	OKLAHOMA/8/2004-CDC	A/Oklahoma/8/2004	2004	640	Russell2008
A_Human_HONG-KONG_2982_2004	A/HongKong/2982/2004	2004	PANAMA/2007/1999-CDC	A/Panama/2007/1999	1999	10	Russell2008
A_Human_HONG-KONG_2982_2004	A/HongKong/2982/2004	2004	PERU/1296/2004-CDC	A/Peru/1296/2004	2004	160	Russell2008
A_Human_HONG-KONG_2982_2004	A/HongKong/2982/2004	2004	TEXAS/40/2003-CDC	A/Texas/40/2003	2003	160	Russell2008
A_Human_HONG-KONG_2982_2004	A/HongKong/2982/2004	2004	WELLINGTON/1/2004-CDC	A/Wellington/1/2004	2004	320	Russell2008
A_Human_HONG-KONG_2982_2004	A/HongKong/2982/2004	2004	WYOMING/3-X-147/2003-CDC	A/Wyoming/3/2003	2003	320	Russell2008
A_Human_HONG-KONG_2982_2004	A/HongKong/2982/2004	2004	WYOMING/3/2003-CDC	A/Wyoming/3/2003	2003	320	Russell2008
A_Human_HONG-KONG_2982_2004	A/HongKong/2982/2004	2004	FUJIAN/411/2002-MELB	A/Fujian/411/2002	2002	160	Russell2008
A_Human_HONG-KONG_2982_2004	A/HongKong/2982/2004	2004	MALAYSIA/1/2004-MELB	A/Malaysia/1/2004	2004	640	Russell2008
A_Human_HONG-KONG_2982_2004	A/HongKong/2982/2004	2004	PANAMA/2007/1999-MELB	A/Panama/2007/1999	1999	<40	Russell2008
A_Human_HONG-KONG_2982_2004	A/HongKong/2982/2004	2004	PHILIPPINES/825/2003-MELB	A/Philippines/825/2003	2003	320	Russell2008
A_Human_HONG-KONG_2982_2004	A/HongKong/2982/2004	2004	VICTORIA/110/2004-MELB	A/Victoria/110/2004	2004	160	Russell2008
A_Human_HONG-KONG_2982_2004	A/HongKong/2982/2004	2004	WELLINGTON/1/2004-MELB	A/Wellington/1/2004	2004	1280	Russell2008
A_Human_HONG-KONG_2982_2004	A/HongKong/2982/2004	2004	WYOMING/3-AX147/2003-MELB	A/Wyoming/3/2003	2003	320	Russell2008
A_Human_HONG-KONG_2982_2004	A/HongKong/2982/2004	2004	WYOMING/3/2003-MELB	A/Wyoming/3/2003	2003	640	Russell2008
A_Human_HONG-KONG_4614_2004	A/HongKong/4614/2004	2004	CALIFORNIA/7-LOT-2005-025/2004-CDC	A/California/7/2004	2004	240	Russell2008
A_Human_HONG-KONG_4614_2004	A/HongKong/4614/2004	2004	WISCONSIN/19-LOT-2005-037/2004-CDC	A/Wisconsin/19/2004	2004	40	Russell2008
A_Human_HONG-KONG_4614_2004	A/HongKong/4614/2004	2004	SINGAPORE/37-REASSORTANT-LOT-2005-036/2004-CDC	A/Singapore/37/2004	2004	40	Russell2008
A_Human_HONG-KONG_4614_2004	A/HongKong/4614/2004	2004	WELLINGTON/1-LOT-2004-093/2004-CDC	A/Wellington/1/2004	2004	30	Russell2008
A_Human_HONG-KONG_4614_2004	A/HongKong/4614/2004	2004	WYOMING/3-LOT-2004-074-X-147-REASSORTANT/2003-CDC	A/Wyoming/3/2003	2003	120	Russell2008
A_Human_HONG-KONG_4614_2004	A/HongKong/4614/2004	2004	VICTORIA/500-LOT-2005-029/2004-CDC	A/Victoria/500/2004	2004	40	Russell2008
A_Human_HONG-KONG_4614_2004	A/HongKong/4614/2004	2004	TEXAS/6-LOT-2005-008/2004-CDC	A/Texas/6/2004	2004	80	Russell2008
A_Human_HONG-KONG_4614_2004	A/HongKong/4614/2004	2004	TENNESSEE/6-LOT-2005-013/2004-CDC	A/Tennessee/6/2004	2004	120	Russell2008
A_Human_HONG-KONG_4614_2004	A/HongKong/4614/2004	2004	NORTH-DAKOTA/1-LOT-2005-021/2004-CDC	A/NorthDakota/1/2004	2004	240	Russell2008
A_Human_HONG-KONG_4614_2004	A/HongKong/4614/2004	2004	NEW-YORK/40-LOT-2005-041-NEW/2004-CDC	A/NewYork/40/2004	2004	40	Russell2008
A_Human_HONG-KONG_4614_2004	A/HongKong/4614/2004	2004	NEW-YORK/40-LOT-2005-042-NEW/2004-CDC	A/NewYork/40/2004	2004	40	Russell2008
A_Human_HONG-KONG_4614_2004	A/HongKong/4614/2004	2004	NEW-YORK/55-LOT-2005-043-NEW/2004-CDC	A/NewYork/55/2004	2004	80	Russell2008
A_Human_HONG-KONG_4614_2004	A/HongKong/4614/2004	2004	NEW-YORK/55-LOT-2005-044-NEW/2004-CDC	A/NewYork/55/2004	2004	80	Russell2008
A_Human_HONG-KONG_4614_2004	A/HongKong/4614/2004	2004	WASHINGTON/1-LOT-2005-031/2004-CDC	A/Washington/1/2004	2004	40	Russell2008
A_Human_HONG-KONG_4614_2004	A/HongKong/4614/2004	2004	NEPAL/1646-LOT-2005-009/2004-CDC	A/Nepal/1646/2004	2004	160	Russell2008
A_Human_HONG-KONG_4614_2004	A/HongKong/4614/2004	2004	WYOMING/3-LOT-2004-014-AND-2004-015-POOL/2003-CDC	A/Wyoming/3/2003	2003	80	Russell2008
A_Human_HONG-KONG_4614_2004	A/HongKong/4614/2004	2004	KOREA/770-LOT-2004-063-AND-2004-064-POOLED/2002-CDC	A/Korea/770/2002	2002	80	Russell2008
A_Human_HONG-KONG_4614_2004	A/HongKong/4614/2004	2004	HONG-KONG/2874-LOT-2005-010/2004-CDC	A/HongKong/2874/2004	2004	320	Russell2008
A_Human_HONG-KONG_4614_2004	A/HongKong/4614/2004	2004	TEXAS/40-LOT-2004-029/2003-CDC	A/Texas/40/2003	2003	20	Russell2008
A_Human_HONG-KONG_4614_2004	A/HongKong/4614/2004	2004	WELLINGTON/1-X-PR-8-LOT-2005-019/2004-CDC	A/Wellington/1/2004	2004	80	Russell2008
A_Human_MACAU_76_2004	A/Macau/76/2004	2004	FUJIAN/411/2002-CDC	A/Fujian/411/2002	2002	320	Russell2008
A_Human_MACAU_76_2004	A/Macau/76/2004	2004	HONG-KONG/1186/2003-CDC	A/HongKong/1186/2003	2003	320	Russell2008
A_Human_MACAU_76_2004	A/Macau/76/2004	2004	KOREA/770/2002-CDC	A/Korea/770/2002	2002	320	Russell2008
A_Human_MACAU_76_2004	A/Macau/76/2004	2004	OKLAHOMA/8/2004-CDC	A/Oklahoma/8/2004	2004	40	Russell2008
A_Human_MACAU_76_2004	A/Macau/76/2004	2004	PANAMA/2007/1999-CDC	A/Panama/2007/1999	1999	80	Russell2008
A_Human_MACAU_76_2004	A/Macau/76/2004	2004	PERU/1296/2004-CDC	A/Peru/1296/2004	2004	80	Russell2008
A_Human_MACAU_76_2004	A/Macau/76/2004	2004	TEXAS/40/2003-CDC	A/Texas/40/2003	2003	160	Russell2008
A_Human_MACAU_76_2004	A/Macau/76/2004	2004	WYOMING/3-X-147/2003-CDC	A/Wyoming/3/2003	2003	80	Russell2008
A_Human_MACAU_76_2004	A/Macau/76/2004	2004	WYOMING/3/2003-CDC	A/Wyoming/3/2003	2003	320	Russell2008
A_Human_MACAU_76_2004	A/Macau/76/2004	2004	ROMANIA/802/2003-CDC	A/Romania/802-03/2003	2003	40	Russell2008
A_Human_MACAU_76_2004	A/Macau/76/2004	2004	CHRISTCHURCH/28/2003-MELB	A/ChristChurch/28/2003	2003	133	Russell2008
A_Human_MACAU_76_2004	A/Macau/76/2004	2004	FUJIAN/411/2002-MELB	A/Fujian/411/2002	2002	213	Russell2008
A_Human_MACAU_76_2004	A/Macau/76/2004	2004	HONG-KONG/1186/2003-MELB	A/HongKong/1186/2003	2003	106	Russell2008
A_Human_MACAU_76_2004	A/Macau/76/2004	2004	MALAYSIA/1-MELB-20040609-COL-13/2004-MELB	A/Malaysia/1/2004	2004	160	Russell2008
A_Human_MACAU_76_2004	A/Macau/76/2004	2004	MALAYSIA/1/2004-MELB	A/Malaysia/1/2004	2004	480	Russell2008
A_Human_MACAU_76_2004	A/Macau/76/2004	2004	MOSCOW/10/1999-MELB	A/Moscow/10/1999	1999	40	Russell2008
A_Human_MACAU_76_2004	A/Macau/76/2004	2004	NEW-YORK/55/2001-MELB	A/NewYork/55/2001	2001	40	Russell2008
A_Human_MACAU_76_2004	A/Macau/76/2004	2004	PANAMA/2007/1999-MELB	A/Panama/2007/1999	1999	40	Russell2008
A_Human_MACAU_76_2004	A/Macau/76/2004	2004	PHILIPPINES/825/2003-MELB	A/Philippines/825/2003	2003	213	Russell2008
A_Human_MACAU_76_2004	A/Macau/76/2004	2004	WYOMING/3/2003-MELB	A/Wyoming/3/2003	2003	426	Russell2008
A_Human_MACAU_76_2004	A/Macau/76/2004	2004	HONG-KONG/1550/2002-NIID	A/HongKong/1550/2002	2002	640	Russell2008
A_Human_MACAU_76_2004	A/Macau/76/2004	2004	ISHIKAWA/102/2002-NIID	A/Ishikawa/102/2002	2002	1280	Russell2008
A_Human_MACAU_76_2004	A/Macau/76/2004	2004	KUMAMOTO/102/2002-NIID	A/Kumamoto/102/2002	2002	640	Russell2008
A_Human_MACAU_76_2004	A/Macau/76/2004	2004	MOSCOW/10/1999-NIID	A/Moscow/10/1999	1999	640	Russell2008
A_Human_MACAU_76_2004	A/Macau/76/2004	2004	PANAMA/2007/1999-NIID	A/Panama/2007/1999	1999	320	Russell2008
A_Human_MACAU_76_2004	A/Macau/76/2004	2004	SANTIAGO/6416/2001-NIID	A/Santiago/6416/2001	2001	320	Russell2008
A_Human_MACAU_76_2004	A/Macau/76/2004	2004	WYOMING/3/2003-NIID	A/Wyoming/3/2003	2003	640	Russell2008
A_Human_MACAU_103_2004	A/Macau/103/2004	2004	CHRISTCHURCH/28/2003-MELB	A/ChristChurch/28/2003	2003	2560	Russell2008
A_Human_MACAU_103_2004	A/Macau/103/2004	2004	FUJIAN/411/2002-MELB	A/Fujian/411/2002	2002	1280	Russell2008
A_Human_MACAU_103_2004	A/Macau/103/2004	2004	HONG-KONG/1186/2003-MELB	A/HongKong/1186/2003	2003	320	Russell2008
A_Human_MACAU_103_2004	A/Macau/103/2004	2004	MOSCOW/10/1999-MELB	A/Moscow/10/1999	1999	<40	Russell2008
A_Human_MACAU_103_2004	A/Macau/103/2004	2004	NEW-YORK/55/2001-MELB	A/NewYork/55/2001	2001	160	Russell2008
A_Human_MACAU_103_2004	A/Macau/103/2004	2004	PANAMA/2007/1999-MELB	A/Panama/2007/1999	1999	160	Russell2008
A_Human_MACAU_103_2004	A/Macau/103/2004	2004	PHILIPPINES/825/2003-MELB	A/Philippines/825/2003	2003	640	Russell2008
A_Human_MACAU_103_2004	A/Macau/103/2004	2004	WYOMING/3/2003-MELB	A/Wyoming/3/2003	2003	2560	Russell2008
A_Human_MACAU_214_2004	A/Macau/214/2004	2004	FUJIAN/411/2002-CDC	A/Fujian/411/2002	2002	320	Russell2008
A_Human_MACAU_214_2004	A/Macau/214/2004	2004	HONG-KONG/1186/2003-CDC	A/HongKong/1186/2003	2003	160	Russell2008
A_Human_MACAU_214_2004	A/Macau/214/2004	2004	KOREA/770/2002-CDC	A/Korea/770/2002	2002	320	Russell2008
A_Human_MACAU_214_2004	A/Macau/214/2004	2004	OKLAHOMA/8/2004-CDC	A/Oklahoma/8/2004	2004	160	Russell2008
A_Human_MACAU_214_2004	A/Macau/214/2004	2004	PANAMA/2007/1999-CDC	A/Panama/2007/1999	1999	80	Russell2008
A_Human_MACAU_214_2004	A/Macau/214/2004	2004	PERU/1296/2004-CDC	A/Peru/1296/2004	2004	10	Russell2008
A_Human_MACAU_214_2004	A/Macau/214/2004	2004	TEXAS/40/2003-CDC	A/Texas/40/2003	2003	640	Russell2008
A_Human_MACAU_214_2004	A/Macau/214/2004	2004	WYOMING/3-X-147/2003-CDC	A/Wyoming/3/2003	2003	320	Russell2008
A_Human_MACAU_214_2004	A/Macau/214/2004	2004	WYOMING/3/2003-CDC	A/Wyoming/3/2003	2003	320	Russell2008
A_Human_MACAU_214_2004	A/Macau/214/2004	2004	CHRISTCHURCH/28/2003-MELB	A/ChristChurch/28/2003	2003	80	Russell2008
A_Human_MACAU_214_2004	A/Macau/214/2004	2004	FUJIAN/411/2002-MELB	A/Fujian/411/2002	2002	120	Russell2008
A_Human_MACAU_214_2004	A/Macau/214/2004	2004	HONG-KONG/1186/2003-MELB	A/HongKong/1186/2003	2003	80	Russell2008
A_Human_MACAU_214_2004	A/Macau/214/2004	2004	MALAYSIA/1/2004-MELB	A/Malaysia/1/2004	2004	320	Russell2008
A_Human_MACAU_214_2004	A/Macau/214/2004	2004	MOSCOW/10/1999-MELB	A/Moscow/10/1999	1999	40	Russell2008
A_Human_MACAU_214_2004	A/Macau/214/2004	2004	NEW-YORK/55/2001-MELB	A/NewYork/55/2001	2001	40	Russell2008
A_Human_MACAU_214_2004	A/Macau/214/2004	2004	PANAMA/2007/1999-MELB	A/Panama/2007/1999	1999	40	Russell2008
A_Human_MACAU_214_2004	A/Macau/214/2004	2004	PHILIPPINES/825/2003-MELB	A/Philippines/825/2003	2003	120	Russell2008
A_Human_MACAU_214_2004	A/Macau/214/2004	2004	WYOMING/3/2003-MELB	A/Wyoming/3/2003	2003	240	Russell2008
A_Human_MACAU_304_2004	A/Macau/304/2004	2004	FUJIAN/411/2002-MELB	A/Fujian/411/2002	2002	40	Russell2008
A_Human_MACAU_304_2004	A/Macau/304/2004	2004	MALAYSIA/1/2004-MELB	A/Malaysia/1/2004	2004	160	Russell2008
A_Human_MACAU_304_2004	A/Macau/304/2004	2004	PHILIPPINES/825/2003-MELB	A/Philippines/825/2003	2003	40	Russell2008
A_Human_MACAU_304_2004	A/Macau/304/2004	2004	SINGAPORE/37/2004-MELB	A/Singapore/37/2004	2004	80	Russell2008
A_Human_MACAU_304_2004	A/Macau/304/2004	2004	VICTORIA/110/2004-MELB	A/Victoria/110/2004	2004	80	Russell2008
A_Human_MACAU_304_2004	A/Macau/304/2004	2004	VICTORIA/500/2004-MELB	A/Victoria/500/2004	2004	<40	Russell2008
A_Human_MACAU_304_2004	A/Macau/304/2004	2004	VICTORIA/513/2004-MELB	A/Victoria/513/2004	2004	40	Russell2008
A_Human_MACAU_304_2004	A/Macau/304/2004	2004	WELLINGTON/1-IVR-139/2004-MELB	A/Wellington/1/2004	2004	160	Russell2008
A_Human_MACAU_304_2004	A/Macau/304/2004	2004	WELLINGTON/1/2004-MELB	A/Wellington/1/2004	2004	160	Russell2008
A_Human_MACAU_304_2004	A/Macau/304/2004	2004	WYOMING/3-X147-X147/2003-MELB	A/Wyoming/3/2003	2003	80	Russell2008
A_Human_MACAU_304_2004	A/Macau/304/2004	2004	WYOMING/3/2003-MELB	A/Wyoming/3/2003	2003	40	Russell2008
A_Human_SHANTOU_1219_2004	A/Shantou/1219/2004	2004	CALIFORNIA/7-LOT-2005-025/2004-CDC	A/California/7/2004	2004	1280	Russell2008
A_Human_SHANTOU_1219_2004	A/Shantou/1219/2004	2004	WELLINGTON/1-LOT-2004-093/2004-CDC	A/Wellington/1/2004	2004	160	Russell2008
A_Human_SHANTOU_1219_2004	A/Shantou/1219/2004	2004	WYOMING/3-LOT-2004-074-X-147-REASSORTANT/2003-CDC	A/Wyoming/3/2003	2003	320	Russell2008
A_Human_SHANTOU_1219_2004	A/Shantou/1219/2004	2004	VICTORIA/500-LOT-2005-029/2004-CDC	A/Victoria/500/2004	2004	640	Russell2008
A_Human_SHANTOU_1219_2004	A/Shantou/1219/2004	2004	TEXAS/6-LOT-2005-008/2004-CDC	A/Texas/6/2004	2004	320	Russell2008
A_Human_SHANTOU_1219_2004	A/Shantou/1219/2004	2004	TENNESSEE/6-LOT-2005-013/2004-CDC	A/Tennessee/6/2004	2004	640	Russell2008
A_Human_SHANTOU_1219_2004	A/Shantou/1219/2004	2004	NORTH-DAKOTA/1-LOT-2005-021/2004-CDC	A/NorthDakota/1/2004	2004	640	Russell2008
A_Human_SHANTOU_1219_2004	A/Shantou/1219/2004	2004	WASHINGTON/1-LOT-2005-031/2004-CDC	A/Washington/1/2004	2004	320	Russell2008
A_Human_SHANTOU_1219_2004	A/Shantou/1219/2004	2004	CANADA/578-LOT-2005-003/2004-CDC	A/Canada/578/2004	2004	640	Russell2008
A_Human_SHANTOU_1219_2004	A/Shantou/1219/2004	2004	NEPAL/1646-LOT-2005-009/2004-CDC	A/Nepal/1646/2004	2004	2560	Russell2008
A_Human_SHANTOU_1219_2004	A/Shantou/1219/2004	2004	SINGAPORE/36-LOT-2005-030/2004-CDC	A/Singapore/36/2004	2004	160	Russell2008
A_Human_SHANTOU_1219_2004	A/Shantou/1219/2004	2004	SINGAPORE/37-REASSORTANT-LOT-2005-036-NEW/2004-CDC	A/Singapore/37/2004	2004	320	Russell2008
A_Human_SHANTOU_1219_2004	A/Shantou/1219/2004	2004	WISCONSIN/19-LOT-2005-037-NEW/2004-CDC	A/Wisconsin/19/2004	2004	640	Russell2008
A_Human_SHANTOU_1219_2004	A/Shantou/1219/2004	2004	WYOMING/3-LOT-2004-014-AND-2004-015-POOL/2003-CDC	A/Wyoming/3/2003	2003	320	Russell2008
A_Human_SHANTOU_1219_2004	A/Shantou/1219/2004	2004	CALIFORNIA/7/2004-MELB	A/California/7/2004	2004	160	Russell2008
A_Human_SHANTOU_1219_2004	A/Shantou/1219/2004	2004	FUJIAN/411/2002-MELB	A/Fujian/411/2002	2002	160	Russell2008
A_Human_SHANTOU_1219_2004	A/Shantou/1219/2004	2004	MALAYSIA/1/2004-MELB	A/Malaysia/1/2004	2004	640	Russell2008
A_Human_SHANTOU_1219_2004	A/Shantou/1219/2004	2004	NORTH-DAKOTA/1/2004-MELB	A/NorthDakota/1/2004	2004	160	Russell2008
A_Human_SHANTOU_1219_2004	A/Shantou/1219/2004	2004	PHILIPPINES/825/2003-MELB	A/Philippines/825/2003	2003	160	Russell2008
A_Human_SHANTOU_1219_2004	A/Shantou/1219/2004	2004	SINGAPORE/37/2004-MELB	A/Singapore/37/2004	2004	320	Russell2008
A_Human_SHANTOU_1219_2004	A/Shantou/1219/2004	2004	VICTORIA/500/2004-MELB	A/Victoria/500/2004	2004	80	Russell2008
A_Human_SHANTOU_1219_2004	A/Shantou/1219/2004	2004	VICTORIA/523/2004-MELB	A/Victoria/523/2004	2004	40	Russell2008
A_Human_SHANTOU_1219_2004	A/Shantou/1219/2004	2004	WELLINGTON/1/2004-MELB	A/Wellington/1/2004	2004	640	Russell2008
A_Human_SHANTOU_1219_2004	A/Shantou/1219/2004	2004	WYOMING/3-X147-X147/2003-MELB	A/Wyoming/3/2003	2003	160	Russell2008
A_Human_SHANTOU_1219_2004	A/Shantou/1219/2004	2004	AOMORI/43/2004-NIID	A/Aomori/43/2004	2004	640	Russell2008
A_Human_SHANTOU_1219_2004	A/Shantou/1219/2004	2004	HIROSHIMA/39/2004-NIID	A/Hiroshima/39/2004	2004	640	Russell2008
A_Human_SHANTOU_1219_2004	A/Shantou/1219/2004	2004	NAGASAKI/52/2003-NIID	A/Nagasaki/52/2003	2003	160	Russell2008
A_Human_SHANTOU_1219_2004	A/Shantou/1219/2004	2004	OSAKA/56/2004-NIID	A/Osaka/56/2004	2004	160	Russell2008
A_Human_SHANTOU_1219_2004	A/Shantou/1219/2004	2004	PANAMA/2007/1999-NIID	A/Panama/2007/1999	1999	40	Russell2008
A_Human_SHANTOU_1219_2004	A/Shantou/1219/2004	2004	SINGAPORE/37/2004-NIID	A/Singapore/37/2004	2004	320	Russell2008
A_Human_SHANTOU_1219_2004	A/Shantou/1219/2004	2004	WELLINGTON/1/2004-NIID	A/Wellington/1/2004	2004	320	Russell2008
A_Human_SHANTOU_1219_2004	A/Shantou/1219/2004	2004	WYOMING/3-LOT-4/2003-NIID	A/Wyoming/3/2003	2003	320	Russell2008
A_Human_SHANTOU_1219_2004	A/Shantou/1219/2004	2004	WYOMING/3-NO-1/2003-NIID	A/Wyoming/3/2003	2003	160	Russell2008
A_Human_GUANGDONG_315_2005	A/Guangdong/315/2005	2005	CALIFORNIA/7-NO-1/2004-NIID	A/California/7/2004	2004	320	Russell2008
A_Human_GUANGDONG_315_2005	A/Guangdong/315/2005	2005	GUNMA/16-NO-2/2005-NIID	A/Gunma/16/2005	2005	80	Russell2008
A_Human_GUANGDONG_315_2005	A/Guangdong/315/2005	2005	HIROSHIMA/52-NO-2/2005-NIID	A/Hiroshima/52/2005	2005	320	Russell2008
A_Human_GUANGDONG_315_2005	A/Guangdong/315/2005	2005	NEW-YORK/55-NO-1/2004-NIID	A/NewYork/55/2004	2004	320	Russell2008
A_Human_GUANGDONG_315_2005	A/Guangdong/315/2005	2005	SINGAPORE/37-NO-2/2004-NIID	A/Singapore/37/2004	2004	320	Russell2008
A_Human_GUANGDONG_315_2005	A/Guangdong/315/2005	2005	TOKYO/1035-NO-1/2004-NIID	A/Tokyo/1035/2004	2004	160	Russell2008
A_Human_GUANGDONG_315_2005	A/Guangdong/315/2005	2005	WELLINGTON/1-NO-2/2004-NIID	A/Wellington/1/2004	2004	160	Russell2008
A_Human_GUANGDONG_315_2005	A/Guangdong/315/2005	2005	WYOMING/3-NO-5/2003-NIID	A/Wyoming/3/2003	2003	80	Russell2008
A_Human_GUANGDONG_318_2005	A/Guangdong/318/2005	2005	CALIFORNIA/7-NO-1/2004-NIID	A/California/7/2004	2004	160	Russell2008
